minutes,mp,nineties,gls,ast,ga,gls_p90_raw,ast_p90_raw,ga_p90_raw,player,team,pos,age,nation,league,season,sh,sot,int,tklw,crs,fls,fld,source,gls_p90,ast_p90,ga_p90,sh_p90,sot_p90,crs_p90,int_p90,tklw_p90,fls_p90,fld_p90,pos_main,budget_est,player_id
496.0,10,5.5,0,0,0,0.0,0.0,0.0,Éder Militão,Real Madrid,DF,25,br BRA,La Liga,2324,2,2,5,3,1,5,5,fbref_cache,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.9090909090909091,0.5454545454545454,0.9090909090909091,0.9090909090909091,DF,13.5,245
2115.0,27,23.5,0,1,1,0.0,0.04,0.04,Luis Milla,Getafe,MF,28,es ESP,La Liga,2324,16,5,30,34,102,43,29,fbref_cache,0.0,0.0425531914893617,0.0425531914893617,0.6808510638297872,0.2127659574468085,4.340425531914893,1.2765957446808511,1.446808510638298,1.8297872340425532,1.2340425531914894,MF,11.26,246
2998.0,38,33.3,2,2,4,0.06,0.06,0.12,Óscar Mingueza,Celta Vigo,"DF,MF",24,es ESP,La Liga,2324,28,13,19,38,150,21,44,fbref_cache,0.060060060060060066,0.060060060060060066,0.12012012012012013,0.8408408408408409,0.3903903903903904,4.504504504504505,0.5705705705705706,1.1411411411411412,0.6306306306306307,1.3213213213213215,DF,16.13,247
2992.0,34,33.2,1,1,2,0.03,0.03,0.06,Ignasi Miquel,Granada,DF,30,es ESP,La Liga,2324,22,8,46,32,3,32,26,fbref_cache,0.03012048192771084,0.03012048192771084,0.06024096385542168,0.6626506024096385,0.24096385542168672,0.09036144578313252,1.3855421686746987,0.9638554216867469,0.9638554216867469,0.7831325301204819,DF,9.54,248
1858.0,25,20.6,1,1,2,0.05,0.05,0.1,Juan Miranda,Real Betis,DF,23,es ESP,La Liga,2324,16,6,20,24,62,21,34,fbref_cache,0.04854368932038835,0.04854368932038835,0.0970873786407767,0.7766990291262136,0.2912621359223301,3.0097087378640777,0.9708737864077669,1.1650485436893203,1.0194174757281553,1.6504854368932038,DF,16.79,249
699.0,11,7.8,1,0,1,0.13,0.0,0.13,Stefan Mitrović,Getafe,DF,33,rs SRB,La Liga,2324,1,1,5,3,0,13,2,fbref_cache,0.12820512820512822,0.0,0.12820512820512822,0.12820512820512822,0.12820512820512822,0.0,0.6410256410256411,0.38461538461538464,1.6666666666666667,0.25641025641025644,DF,7.11,250
1688.0,32,18.8,2,6,8,0.11,0.32,0.43,Luka Modrić,Real Madrid,MF,37,hr CRO,La Liga,2324,25,10,19,15,90,19,21,fbref_cache,0.10638297872340426,0.3191489361702127,0.425531914893617,1.3297872340425532,0.5319148936170213,4.787234042553191,1.0106382978723405,0.7978723404255319,1.0106382978723405,1.1170212765957446,MF,6.41,251
2041.0,30,22.7,0,3,3,0.0,0.13,0.13,Johan Mojica,Osasuna,"DF,MF",30,co COL,La Liga,2324,17,1,23,22,115,22,19,fbref_cache,0.0,0.13215859030837004,0.13215859030837004,0.748898678414097,0.04405286343612335,5.066079295154185,1.013215859030837,0.9691629955947136,0.9691629955947136,0.8370044052863437,DF,10.19,252
1803.0,28,20.0,3,3,6,0.15,0.15,0.3,Alberto Moleiro,Las Palmas,"MF,FW",19,es ESP,La Liga,2324,33,10,7,6,27,17,18,fbref_cache,0.15,0.15,0.3,1.65,0.5,1.35,0.35,0.3,0.85,0.9,MF,24.57,253
1852.0,30,20.6,2,3,5,0.1,0.15,0.24,Nahuel Molina,Atlético Madrid,"MF,DF",25,ar ARG,La Liga,2324,12,5,8,22,87,20,16,fbref_cache,0.0970873786407767,0.14563106796116504,0.24271844660194172,0.5825242718446602,0.24271844660194172,4.223300970873786,0.3883495145631068,1.0679611650485437,0.9708737864077669,0.7766990291262136,MF,16.78,254
1800.0,33,20.0,1,3,4,0.05,0.15,0.2,Jon Moncayola,Osasuna,MF,25,es ESP,La Liga,2324,16,5,16,19,88,24,8,fbref_cache,0.05,0.15,0.2,0.8,0.25,4.4,0.8,0.95,1.2,0.4,MF,16.2,255
1788.0,21,19.9,0,0,0,0.0,0.0,0.0,César Montes,Almería,DF,26,mx MEX,La Liga,2324,13,2,10,15,3,22,11,fbref_cache,0.0,0.0,0.0,0.6532663316582915,0.10050251256281408,0.15075376884422112,0.5025125628140704,0.7537688442211056,1.105527638190955,0.5527638190954774,DF,12.6,256
1904.0,32,21.2,15,3,18,0.71,0.14,0.85,Álvaro Morata,Atlético Madrid,FW,30,es ESP,La Liga,2324,67,34,1,10,10,33,36,fbref_cache,0.7075471698113208,0.14150943396226415,0.8490566037735849,3.160377358490566,1.6037735849056605,0.4716981132075472,0.04716981132075472,0.4716981132075472,1.5566037735849056,1.6981132075471699,FW,16.64,257
1484.0,27,16.5,2,2,4,0.12,0.12,0.24,Alberto Moreno,Villarreal,DF,31,es ESP,La Liga,2324,17,5,21,20,50,24,14,fbref_cache,0.12121212121212122,0.12121212121212122,0.24242424242424243,1.0303030303030303,0.30303030303030304,3.0303030303030303,1.2727272727272727,1.2121212121212122,1.4545454545454546,0.8484848484848485,DF,10.06,258
2215.0,30,24.6,10,6,16,0.41,0.24,0.65,Gerard Moreno,Villarreal,FW,31,es ESP,La Liga,2324,63,21,9,11,28,22,38,fbref_cache,0.4065040650406504,0.24390243902439024,0.6504065040650406,2.5609756097560976,0.8536585365853658,1.1382113821138211,0.36585365853658536,0.44715447154471544,0.8943089430894309,1.5447154471544715,FW,13.37,259
605.0,14,6.7,0,2,2,0.0,0.3,0.3,Ilaix Moriba,Getafe,MF,20,gn GUI,La Liga,2324,4,1,5,12,2,19,23,fbref_cache,0.0,0.29850746268656714,0.29850746268656714,0.5970149253731343,0.14925373134328357,0.29850746268656714,0.7462686567164178,1.791044776119403,2.835820895522388,3.432835820895522,MF,23.37,260
1615.0,35,17.9,0,2,2,0.0,0.11,0.11,Manu Morlanes,Mallorca,MF,24,es ESP,La Liga,2324,11,4,18,28,19,15,24,fbref_cache,0.0,0.111731843575419,0.111731843575419,0.6145251396648045,0.223463687150838,1.0614525139664805,1.005586592178771,1.564245810055866,0.8379888268156426,1.340782122905028,MF,16.01,261
3075.0,36,34.2,0,0,0,0.0,0.0,0.0,Cristhian Mosquera,Valencia,DF,19,es ESP,La Liga,2324,9,2,33,34,1,25,27,fbref_cache,0.0,0.0,0.0,0.2631578947368421,0.05847953216374269,0.029239766081871343,0.9649122807017543,0.9941520467836257,0.7309941520467835,0.7894736842105262,DF,18.9,262
1229.0,16,13.7,2,1,3,0.15,0.07,0.22,Yerson Mosquera,Villarreal,DF,22,co COL,La Liga,2324,10,4,18,14,7,14,27,fbref_cache,0.14598540145985403,0.07299270072992702,0.21897810218978103,0.7299270072992701,0.29197080291970806,0.5109489051094891,1.3138686131386863,1.0218978102189782,1.0218978102189782,1.9708029197080292,DF,19.75,263
1694.0,20,18.8,1,0,1,0.05,0.0,0.05,Abdul Mumin,Rayo Vallecano,DF,25,gh GHA,La Liga,2324,6,1,18,10,2,15,16,fbref_cache,0.05319148936170213,0.0,0.05319148936170213,0.3191489361702127,0.05319148936170213,0.10638297872340426,0.9574468085106382,0.5319148936170213,0.7978723404255319,0.851063829787234,DF,14.22,264
594.0,20,6.6,2,0,2,0.3,0.0,0.3,Iker Muniain,Athletic Club,MF,30,es ESP,La Liga,2324,13,7,0,1,33,5,11,fbref_cache,0.30303030303030304,0.0,0.30303030303030304,1.9696969696969697,1.0606060606060606,5.0,0.0,0.15151515151515152,0.7575757575757576,1.6666666666666667,MF,11.73,265
1127.0,21,12.5,0,2,2,0.0,0.16,0.16,Aihen Muñoz,Real Sociedad,DF,25,es ESP,La Liga,2324,7,2,7,22,29,18,7,fbref_cache,0.0,0.16,0.16,0.56,0.16,2.32,0.56,1.76,1.44,0.56,DF,15.66,266
1854.0,28,20.6,4,0,4,0.19,0.0,0.19,Iker Muñoz,Osasuna,MF,20,es ESP,La Liga,2324,23,6,11,17,13,37,55,fbref_cache,0.1941747572815534,0.0,0.1941747572815534,1.116504854368932,0.2912621359223301,0.6310679611650485,0.5339805825242718,0.8252427184466019,1.7961165048543688,2.669902912621359,MF,21.5,267
2640.0,37,29.3,2,3,5,0.07,0.1,0.17,Javier Muñoz,Las Palmas,MF,28,es ESP,La Liga,2324,38,9,20,23,47,37,16,fbref_cache,0.06825938566552901,0.10238907849829351,0.1706484641638225,1.2969283276450512,0.30716723549488056,1.6040955631399316,0.68259385665529,0.7849829351535836,1.2627986348122866,0.5460750853242321,MF,12.64,268
2327.0,29,25.9,7,2,9,0.27,0.08,0.35,Vedat Muriqi,Mallorca,FW,29,xk KVX,La Liga,2324,66,25,6,6,11,39,43,fbref_cache,0.2702702702702703,0.07722007722007722,0.3474903474903475,2.5482625482625485,0.9652509652509653,0.42471042471042475,0.23166023166023167,0.23166023166023167,1.505791505791506,1.6602316602316602,FW,13.34,269
1746.0,29,19.4,0,1,1,0.0,0.05,0.05,Nacho,Real Madrid,DF,33,es ESP,La Liga,2324,5,1,19,11,3,21,13,fbref_cache,0.0,0.051546391752577324,0.051546391752577324,0.2577319587628866,0.051546391752577324,0.15463917525773196,0.9793814432989691,0.5670103092783506,1.0824742268041239,0.6701030927835052,DF,6.62,270
2258.0,26,25.1,2,0,2,0.08,0.0,0.08,Matija Nastasić,Mallorca,DF,30,rs SRB,La Liga,2324,8,2,27,17,5,33,7,fbref_cache,0.0796812749003984,0.0,0.0796812749003984,0.3187250996015936,0.0796812749003984,0.199203187250996,1.0756972111553784,0.6772908366533864,1.3147410358565736,0.2788844621513944,DF,9.72,271
1888.0,28,21.0,1,1,2,0.05,0.05,0.1,Roberto Navarro,Cádiz,MF,21,es ESP,La Liga,2324,30,9,16,29,96,15,27,fbref_cache,0.047619047619047616,0.047619047619047616,0.09523809523809523,1.4285714285714286,0.42857142857142855,4.571428571428571,0.7619047619047619,1.380952380952381,0.7142857142857143,1.2857142857142858,MF,18.73,272
2003.0,29,22.3,0,2,2,0.0,0.09,0.09,Jesús Navas,Sevilla,"DF,MF",37,es ESP,La Liga,2324,7,2,23,26,142,12,11,fbref_cache,0.0,0.08968609865470852,0.08968609865470852,0.3139013452914798,0.08968609865470852,6.367713004484305,1.0313901345291479,1.1659192825112108,0.5381165919282511,0.49327354260089684,DF,4.9,273
3146.0,36,35.0,0,2,2,0.0,0.06,0.06,Carlos Neva,Granada,DF,27,es ESP,La Liga,2324,4,0,31,19,86,22,44,fbref_cache,0.0,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.0,2.4571428571428573,0.8857142857142857,0.5428571428571428,0.6285714285714286,1.2571428571428571,DF,12.37,274
1374.0,34,15.3,1,4,5,0.07,0.26,0.33,Saúl Ñíguez,Atlético Madrid,MF,28,es ESP,La Liga,2324,16,4,15,39,16,42,14,fbref_cache,0.06535947712418301,0.26143790849673204,0.32679738562091504,1.0457516339869282,0.26143790849673204,1.0457516339869282,0.9803921568627451,2.549019607843137,2.7450980392156863,0.9150326797385621,MF,14.33,275
572.0,16,6.4,1,1,2,0.16,0.16,0.31,Randy Nteka,Rayo Vallecano,FW,25,ao ANG,La Liga,2324,15,6,3,4,3,19,14,fbref_cache,0.15625,0.15625,0.3125,2.34375,0.9375,0.46875,0.46875,0.625,2.96875,2.1875,FW,17.72,276
2801.0,34,31.1,1,0,1,0.03,0.0,0.03,Unai Núñez,Celta Vigo,DF,26,es ESP,La Liga,2324,22,5,49,30,2,37,24,fbref_cache,0.03215434083601286,0.0,0.03215434083601286,0.7073954983922829,0.1607717041800643,0.06430868167202572,1.5755627009646302,0.9646302250803858,1.1897106109324758,0.7717041800643086,DF,13.01,277
2160.0,24,24.0,0,0,0,0.0,0.0,0.0,Ørjan Nyland,Sevilla,GK,32,no NOR,La Liga,2324,0,0,0,0,0,0,2,fbref_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,GK,7.2,278
3420.0,38,38.0,0,0,0,0.0,0.0,0.0,Jan Oblak,Atlético Madrid,GK,30,si SVN,La Liga,2324,0,0,0,0,0,0,2,fbref_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,GK,9.0,279
2871.0,35,31.9,4,3,7,0.13,0.09,0.22,Lucas Ocampos,Sevilla,"MF,FW",29,ar ARG,La Liga,2324,64,24,20,47,122,32,71,fbref_cache,0.12539184952978058,0.09404388714733543,0.219435736677116,2.0062695924764893,0.7523510971786834,3.824451410658307,0.6269592476489029,1.4733542319749218,1.0031347962382446,2.2257053291536053,MF,12.07,280
1918.0,34,21.3,8,1,9,0.38,0.05,0.42,Samu Omorodion,Alavés,FW,19,es ESP,La Liga,2324,64,25,1,3,2,30,30,fbref_cache,0.3755868544600939,0.046948356807511735,0.4225352112676056,3.004694835680751,1.1737089201877935,0.09389671361502347,0.046948356807511735,0.14084507042253522,1.408450704225352,1.408450704225352,FW,26.89,281
2339.0,33,26.0,2,1,3,0.08,0.04,0.12,Aimar Oroz,Osasuna,MF,21,es ESP,La Liga,2324,25,6,16,27,10,39,46,fbref_cache,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.9615384615384616,0.23076923076923078,0.38461538461538464,0.6153846153846154,1.0384615384615385,1.5,1.7692307692307692,MF,19.07,282
2156.0,33,24.0,9,3,12,0.38,0.13,0.5,Mikel Oyarzabal,Real Sociedad,"FW,MF",26,es ESP,La Liga,2324,40,19,4,18,10,20,20,fbref_cache,0.375,0.125,0.5,1.6666666666666667,0.7916666666666666,0.4166666666666667,0.16666666666666666,0.75,0.8333333333333334,0.8333333333333334,FW,18.9,283
1598.0,23,17.8,0,0,0,0.0,0.0,0.0,Cenk Özkacar,Valencia,DF,22,tr TUR,La Liga,2324,6,3,18,14,6,13,8,fbref_cache,0.0,0.0,0.0,0.33707865168539325,0.16853932584269662,0.33707865168539325,1.0112359550561798,0.7865168539325842,0.7303370786516854,0.449438202247191,DF,16.2,284
1526.0,23,17.0,1,1,2,0.06,0.06,0.12,Jon Pacheco,Real Sociedad,DF,22,es ESP,La Liga,2324,6,3,10,18,1,29,1,fbref_cache,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.058823529411764705,0.5882352941176471,1.0588235294117647,1.7058823529411764,0.058823529411764705,DF,18.11,285
2791.0,37,31.0,4,1,5,0.13,0.03,0.16,Isaac Palazón Camacho,Rayo Vallecano,MF,28,es ESP,La Liga,2324,72,33,19,28,130,32,76,fbref_cache,0.12903225806451613,0.03225806451612903,0.16129032258064516,2.3225806451612905,1.064516129032258,4.193548387096774,0.6129032258064516,0.9032258064516129,1.032258064516129,2.4516129032258065,MF,12.54,286
1136.0,15,12.6,0,0,0,0.0,0.0,0.0,Sokratis Papastathopoulos,Real Betis,DF,35,gr GRE,La Liga,2324,2,1,6,15,0,13,6,fbref_cache,0.0,0.0,0.0,0.15873015873015872,0.07936507936507936,0.0,0.4761904761904762,1.1904761904761905,1.0317460317460319,0.4761904761904762,DF,4.5,287
2704.0,34,30.0,1,0,1,0.03,0.0,0.03,Aitor Paredes,Athletic Club,DF,23,es ESP,La Liga,2324,13,3,31,12,1,37,11,fbref_cache,0.03333333333333333,0.0,0.03333333333333333,0.43333333333333335,0.1,0.03333333333333333,1.0333333333333334,0.4,1.2333333333333334,0.36666666666666664,DF,15.81,288
2580.0,33,28.7,3,5,8,0.1,0.17,0.28,Daniel Parejo,Villarreal,MF,34,es ESP,La Liga,2324,12,6,20,31,57,18,51,fbref_cache,0.10452961672473868,0.17421602787456447,0.2787456445993031,0.4181184668989547,0.20905923344947736,1.986062717770035,0.6968641114982579,1.0801393728222997,0.6271777003484321,1.7770034843205575,MF,6.91,289
1398.0,18,15.5,0,0,0,0.0,0.0,0.0,Gabriel Paulista,Valencia,DF,32,br BRA,La Liga,2324,7,0,23,6,0,11,4,fbref_cache,0.0,0.0,0.0,0.45161290322580644,0.0,0.0,1.4838709677419355,0.3870967741935484,0.7096774193548387,0.25806451612903225,DF,7.2,290
1116.0,19,12.4,1,3,4,0.08,0.24,0.32,Alfonso Pedraza,Villarreal,DF,27,es ESP,La Liga,2324,9,4,12,10,58,14,17,fbref_cache,0.08064516129032258,0.24193548387096772,0.3225806451612903,0.7258064516129032,0.3225806451612903,4.67741935483871,0.9677419354838709,0.8064516129032258,1.129032258064516,1.3709677419354838,DF,15.47,291
1476.0,24,16.4,4,2,6,0.24,0.12,0.37,Pedri,Barcelona,"MF,FW",20,es ESP,La Liga,2324,15,7,14,22,9,11,22,fbref_cache,0.24390243902439027,0.12195121951219513,0.3658536585365854,0.9146341463414634,0.426829268292683,0.5487804878048781,0.853658536585366,1.3414634146341464,0.6707317073170732,1.3414634146341464,MF,24.59,292
1753.0,31,19.5,1,4,5,0.05,0.21,0.26,Adrià Pedrosa,Sevilla,"DF,MF",25,es ESP,La Liga,2324,16,4,13,26,111,6,32,fbref_cache,0.05128205128205128,0.20512820512820512,0.2564102564102564,0.8205128205128205,0.20512820512820512,5.6923076923076925,0.6666666666666666,1.3333333333333333,0.3076923076923077,1.641025641025641,DF,16.96,293
504.0,17,5.6,2,0,2,0.36,0.0,0.36,Pejiño,Las Palmas,"MF,FW",27,es ESP,La Liga,2324,17,8,2,9,31,6,4,fbref_cache,0.35714285714285715,0.0,0.35714285714285715,3.035714285714286,1.4285714285714286,5.5357142857142865,0.35714285714285715,1.6071428571428572,1.0714285714285714,0.7142857142857143,MF,15.88,294
1232.0,15,13.7,2,1,3,0.15,0.07,0.22,Facundo Pellistri,Granada,"MF,FW",21,uy URU,La Liga,2324,17,6,4,19,30,21,21,fbref_cache,0.14598540145985403,0.07299270072992702,0.21897810218978103,1.2408759124087592,0.43795620437956206,2.18978102189781,0.29197080291970806,1.3868613138686132,1.5328467153284673,1.5328467153284673,MF,20.84,295
900.0,10,10.0,0,0,0,0.0,0.0,0.0,Iñaki Peña,Barcelona,GK,24,es ESP,La Liga,2324,0,0,0,0,0,0,1,fbref_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,GK,14.4,296
2088.0,29,23.2,0,2,2,0.0,0.09,0.09,Rubén Peña,Osasuna,"DF,MF",32,es ESP,La Liga,2324,17,5,29,22,111,28,23,fbref_cache,0.0,0.08620689655172414,0.08620689655172414,0.7327586206896552,0.21551724137931036,4.7844827586206895,1.25,0.9482758620689655,1.206896551724138,0.9913793103448276,DF,7.82,297
2294.0,31,25.5,9,1,10,0.35,0.04,0.39,Ayoze Pérez,Real Betis,"MF,FW",30,es ESP,La Liga,2324,68,26,21,34,19,36,48,fbref_cache,0.35294117647058826,0.0392156862745098,0.39215686274509803,2.6666666666666665,1.0196078431372548,0.7450980392156863,0.8235294117647058,1.3333333333333333,1.411764705882353,1.8823529411764706,MF,12.53,298
772.0,16,8.6,1,1,2,0.12,0.12,0.23,Carles Pérez,Celta Vigo,MF,25,es ESP,La Liga,2324,24,6,5,5,18,15,12,fbref_cache,0.11627906976744186,0.11627906976744186,0.23255813953488372,2.7906976744186047,0.6976744186046512,2.0930232558139537,0.5813953488372093,0.5813953488372093,1.744186046511628,1.3953488372093024,MF,16.64,299
2049.0,32,22.8,1,4,5,0.04,0.18,0.22,Francisco Perez,Valencia,MF,20,es ESP,La Liga,2324,20,2,15,17,52,31,23,fbref_cache,0.043859649122807015,0.17543859649122806,0.21929824561403508,0.8771929824561403,0.08771929824561403,2.280701754385965,0.6578947368421052,0.7456140350877193,1.3596491228070176,1.0087719298245614,MF,21.95,300
835.0,24,9.3,1,0,1,0.11,0.0,0.11,Kike Pérez,Rayo Vallecano,"MF,FW",26,es ESP,La Liga,2324,13,6,8,13,18,42,34,fbref_cache,0.1075268817204301,0.0,0.1075268817204301,1.3978494623655913,0.6451612903225806,1.9354838709677418,0.8602150537634408,1.3978494623655913,4.516129032258064,3.6559139784946235,MF,13.95,301
1623.0,29,18.0,0,0,0,0.0,0.0,0.0,Máximo Perrone,Las Palmas,MF,20,ar ARG,La Liga,2324,7,3,24,19,0,27,16,fbref_cache,0.0,0.0,0.0,0.3888888888888889,0.16666666666666666,0.0,1.3333333333333333,1.0555555555555556,1.5,0.8888888888888888,MF,18.0,302
2767.0,32,30.7,1,0,1,0.03,0.0,0.03,Germán Pezzella,Real Betis,DF,32,ar ARG,La Liga,2324,23,5,32,24,2,22,13,fbref_cache,0.03257328990228013,0.0,0.03257328990228013,0.749185667752443,0.16286644951140067,0.06514657980456026,1.0423452768729642,0.7817589576547231,0.7166123778501629,0.4234527687296417,DF,7.43,303
505.0,9,5.6,0,0,0,0.0,0.0,0.0,Kamil Piątkowski,Granada,DF,23,pl POL,La Liga,2324,4,2,8,10,2,3,3,fbref_cache,0.0,0.0,0.0,0.7142857142857143,0.35714285714285715,0.35714285714285715,1.4285714285714286,1.7857142857142858,0.5357142857142857,0.5357142857142857,DF,15.3,304
475.0,7,5.3,0,0,0,0.0,0.0,0.0,Yéremy Pino,Villarreal,"MF,FW",20,es ESP,La Liga,2324,9,4,5,18,7,22,9,fbref_cache,0.0,0.0,0.0,1.6981132075471699,0.7547169811320755,1.3207547169811322,0.9433962264150944,3.3962264150943398,4.150943396226415,1.6981132075471699,MF,18.0,305
1188.0,33,13.2,7,5,12,0.53,0.38,0.91,Portu,Girona,"MF,FW",31,es ESP,La Liga,2324,21,11,4,13,18,18,16,fbref_cache,0.5303030303030303,0.3787878787878788,0.9090909090909092,1.590909090909091,0.8333333333333334,1.3636363636363638,0.30303030303030304,0.9848484848484849,1.3636363636363638,1.2121212121212122,MF,15.46,306
976.0,21,10.8,0,0,0,0.0,0.0,0.0,Alejandro Pozo Pozo,Almería,"DF,MF",24,es ESP,La Liga,2324,4,2,7,13,41,16,6,fbref_cache,0.0,0.0,0.0,0.37037037037037035,0.18518518518518517,3.796296296296296,0.6481481481481481,1.2037037037037037,1.4814814814814814,0.5555555555555555,DF,14.4,307
1449.0,26,16.1,0,0,0,0.0,0.0,0.0,Beñat Prados,Athletic Club,MF,22,es ESP,La Liga,2324,7,4,23,28,10,29,24,fbref_cache,0.0,0.0,0.0,0.43478260869565216,0.24844720496894407,0.6211180124223602,1.4285714285714284,1.7391304347826086,1.8012422360248446,1.4906832298136645,MF,16.2,308
1270.0,34,14.1,6,1,7,0.43,0.07,0.5,Abdón Prats,Mallorca,FW,30,es ESP,La Liga,2324,33,14,2,4,8,18,18,fbref_cache,0.425531914893617,0.07092198581560284,0.49645390070921985,2.3404255319148937,0.9929078014184397,0.5673758865248227,0.14184397163120568,0.28368794326241137,1.2765957446808511,1.2765957446808511,FW,13.47,309
1883.0,23,20.9,1,3,4,0.05,0.14,0.19,Marc Pubill,Almería,DF,20,es ESP,La Liga,2324,20,5,14,26,67,21,34,fbref_cache,0.04784688995215311,0.14354066985645933,0.19138755980861244,0.9569377990430623,0.23923444976076558,3.2057416267942584,0.6698564593301436,1.244019138755981,1.0047846889952154,1.6267942583732058,DF,21.44,310
730.0,27,8.1,0,2,2,0.0,0.25,0.25,Antonio Puertas,Granada,"MF,FW",31,es ESP,La Liga,2324,19,5,7,7,20,19,12,fbref_cache,0.0,0.2469135802469136,0.2469135802469136,2.345679012345679,0.617283950617284,2.469135802469136,0.8641975308641976,0.8641975308641976,2.345679012345679,1.4814814814814816,MF,10.1,311
569.0,9,6.3,0,0,0,0.0,0.0,0.0,Aleksandar Radovanović,Almería,DF,29,rs SRB,La Liga,2324,1,0,11,7,0,7,2,fbref_cache,0.0,0.0,0.0,0.15873015873015872,0.0,0.0,1.746031746031746,1.1111111111111112,1.1111111111111112,0.31746031746031744,DF,9.9,312
2195.0,26,24.4,3,2,5,0.12,0.08,0.21,Antonio Raillo,Mallorca,DF,31,es ESP,La Liga,2324,29,9,36,23,2,32,8,fbref_cache,0.12295081967213116,0.0819672131147541,0.20491803278688525,1.1885245901639345,0.36885245901639346,0.0819672131147541,1.4754098360655739,0.9426229508196722,1.3114754098360657,0.3278688524590164,DF,9.76,313
3240.0,36,36.0,0,0,0,0.0,0.0,0.0,Predrag Rajković,Mallorca,GK,27,rs SRB,La Liga,2324,0,0,0,2,0,1,4,fbref_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.027777777777777776,0.1111111111111111,GK,11.7,314
1425.0,18,15.8,2,1,3,0.13,0.06,0.19,Ivan Rakitić,Sevilla,MF,35,hr CRO,La Liga,2324,32,8,13,16,130,16,19,fbref_cache,0.12658227848101264,0.06329113924050632,0.18987341772151897,2.0253164556962022,0.5063291139240506,8.227848101265822,0.8227848101265822,1.0126582278481011,1.0126582278481011,1.2025316455696202,MF,5.35,315
1555.0,29,17.3,3,5,8,0.17,0.29,0.46,Largie Ramazani,Almería,"MF,FW",22,be BEL,La Liga,2324,40,13,35,7,31,27,24,fbref_cache,0.17341040462427745,0.2890173410404624,0.4624277456647399,2.312138728323699,0.7514450867052023,1.791907514450867,2.0231213872832368,0.40462427745664736,1.560693641618497,1.3872832369942196,MF,23.69,316
1808.0,27,20.1,1,3,4,0.05,0.15,0.2,Sandro Ramírez,Las Palmas,"FW,MF",28,es ESP,La Liga,2324,52,19,4,7,87,20,36,fbref_cache,0.04975124378109452,0.14925373134328357,0.1990049751243781,2.587064676616915,0.9452736318407959,4.3283582089552235,0.1990049751243781,0.34825870646766166,0.9950248756218905,1.7910447761194028,FW,12.95,317
2612.0,37,29.0,5,1,6,0.17,0.03,0.21,Chris Ramos,Cádiz,FW,26,es ESP,La Liga,2324,76,27,9,13,12,61,46,fbref_cache,0.1724137931034483,0.034482758620689655,0.20689655172413793,2.6206896551724137,0.9310344827586207,0.41379310344827586,0.3103448275862069,0.4482758620689655,2.103448275862069,1.5862068965517242,FW,15.21,318
2517.0,28,28.0,3,0,3,0.11,0.0,0.11,Sergio Ramos,Sevilla,DF,37,es ESP,La Liga,2324,28,11,39,30,2,27,22,fbref_cache,0.10714285714285714,0.0,0.10714285714285714,1.0,0.39285714285714285,0.07142857142857142,1.3928571428571428,1.0714285714285714,0.9642857142857143,0.7857142857142857,DF,4.98,319
